episode,timestep,reward
229245,13984000,-17.2516
229278,13986000,-15.653
229311,13988000,-10.4515
229344,13990000,-13.2288
229377,13992000,-13.753
229409,13994000,-18.6281
229442,13996000,-0.8515
229475,13998000,-21.8076
229508,14000000,-23.1773
229540,14002000,-20.2406
229573,14004000,-27.1061
229606,14006000,-10.5212
229639,14008000,-21.4348
229672,14010000,-18.3045
229704,14012000,-20.2437
229737,14014000,-17.4015
229770,14016000,-20.4409
229803,14018000,-17.8409
229836,14020000,-20.3848
229868,14022000,-5.1266
229901,14024000,-26.2136
229934,14026000,-8.9652
229967,14028000,-8.6409
229999,14030000,-18.0484
230032,14032000,-17.647
230065,14034000,-17.0773
230098,14036000,-15.1364
230131,14038000,-25.2485
230163,14040000,-16.1969
230196,14042000,-9.8712
230229,14044000,-21.8697
230262,14046000,-24.9303
230295,14048000,-14.5667
230327,14050000,-7.5625
230360,14052000,-12.4288
230393,14054000,-28.8636
230426,14056000,-3.7136
230459,14058000,-21.5606
230491,14060000,-13.675
230524,14062000,-17.4288
230557,14064000,-23.4121
230590,14066000,-5.0864
230622,14068000,-18.3125
230655,14070000,-31.7879
230688,14072000,-15.3742
230721,14074000,0.0803
230754,14076000,-21.2303
230786,14078000,-18.6437
230819,14080000,-9.5727
230852,14082000,-41.4939
230885,14084000,-20.4364
230918,14086000,-15.5803
230950,14088000,-16.5266
230983,14090000,-16.4864
231016,14092000,-12.1439
231049,14094000,-21.1167
231081,14096000,-6.9141
231114,14098000,-20.0288
231147,14100000,-11.7864
231180,14102000,-7.7182
231213,14104000,-17.3136
231245,14106000,-10.4938
231278,14108000,-3.4076
231311,14110000,-25.2212
231344,14112000,-11.0439
231377,14114000,-13.6985
231409,14116000,-10.4859
231442,14118000,-17.7833
231475,14120000,-25.6364
231508,14122000,-1.3318
231540,14124000,-18.3422
231573,14126000,-17.5742
231606,14128000,-23.7394
231639,14130000,-19.7409
231672,14132000,-21.4015
231704,14134000,-7.5109
231737,14136000,-8.3742
231770,14138000,-5.0242
231803,14140000,-18.75
231836,14142000,-17.7727
231868,14144000,-17.8531
231901,14146000,-16.3394
231934,14148000,-19.6364
231967,14150000,-16.5121
231999,14152000,-8.9047
232032,14154000,-17.3273
232065,14156000,-10.0076
232098,14158000,-22.1591
232131,14160000,-9.8833
232163,14162000,-15.3375
232196,14164000,-11.9409
232229,14166000,-19.4621
232262,14168000,-16.5152
232295,14170000,-10.4242
232327,14172000,-17.5812
232360,14174000,-16.6803
232393,14176000,-32.6712
232426,14178000,-23.2818
232459,14180000,-12.6197
232491,14182000,-25.0406
232524,14184000,-10.6864
232557,14186000,-15.6455
232590,14188000,-22.4167
232622,14190000,-17.8266
232655,14192000,-25.3803
232688,14194000,-20.0318
232721,14196000,-2.3606
232754,14198000,-15.4864
232786,14200000,-16.8922
232819,14202000,-21.7924
232852,14204000,-30.8015
232885,14206000,-21.0106
232918,14208000,-22.7333
232950,14210000,-21.2031
232983,14212000,-27.0894
233016,14214000,-20.7803
233049,14216000,-11.303
233081,14218000,-16.8641
233114,14220000,-31.6364
233147,14222000,-17.4606
233180,14224000,-33.5758
233213,14226000,-13.8182
233245,14228000,-5.4766
233278,14230000,-23.2515
233311,14232000,-19.7167
233344,14234000,-17.8621
233377,14236000,-18.1576
233409,14238000,-29.5
233442,14240000,-23.0773
233475,14242000,-17.2455
233508,14244000,-39.2742
233540,14246000,-27.5344
233573,14248000,-44.1758
233606,14250000,-21.8742
233639,14252000,-15.8515
233672,14254000,-21.1985
233704,14256000,-14.5125
233737,14258000,-1.9636
233770,14260000,-7.6348
233803,14262000,-8.0894
233836,14264000,-10.4758
233868,14266000,-22.7297
233901,14268000,-13.947
233934,14270000,-26.5667
233967,14272000,-29.4318
233999,14274000,-9.0531
234032,14276000,-23.6379
234065,14278000,-37.3697
234098,14280000,-29.3667
234131,14282000,-15.197
234163,14284000,-9.6297
234196,14286000,-18.1455
234229,14288000,-9.2667
234262,14290000,-24.7182
234295,14292000,-21.9409
234327,14294000,-19.4328
234360,14296000,-25.5682
234393,14298000,-27.4091
234426,14300000,-17.6106
234459,14302000,-12.0591
234491,14304000,-10.4703
234524,14306000,-25.8197
234557,14308000,-21.4652
234590,14310000,-15.9242
234622,14312000,-9.0141
234655,14314000,-20.8606
234688,14316000,-14.3364
234721,14318000,-16.3727
234754,14320000,-23.6242
234786,14322000,-18.7703
234819,14324000,-18.9864
234852,14326000,-37.4682
234885,14328000,-23.8258
234918,14330000,-20.4879
234950,14332000,-13.7094
234983,14334000,-16.5333
235016,14336000,-10.0061
235049,14338000,-5.0682
235081,14340000,-14.6609
235114,14342000,-18.1455
235147,14344000,-14.9985
235180,14346000,-26.7394
235213,14348000,-20.5303
235245,14350000,-20.05
235278,14352000,-15.3485
235311,14354000,-17.7894
235344,14356000,-21.3909
235377,14358000,-16.8561
235409,14360000,-6.8875
235442,14362000,-19.6864
235475,14364000,-12.1333
235508,14366000,-14.6015
235540,14368000,-20.4766
235573,14370000,-17.5076
235606,14372000,-20.1606
235639,14374000,-21.9394
235672,14376000,-29.0621
235704,14378000,-15.6547
235737,14380000,-4.1606
235770,14382000,-33.6621
235803,14384000,-19.8833
235836,14386000,-15.7788
235868,14388000,-10.2984
235901,14390000,-13.2152
235934,14392000,-17.0924
235967,14394000,-22.0455
235999,14396000,-12.3375
236032,14398000,-10.2197
236065,14400000,-13.9515
236098,14402000,-24.6803
236131,14404000,-29.2758
236163,14406000,-20.0219
236196,14408000,-15.7121
236229,14410000,-23.3455
236262,14412000,-23.8409
236295,14414000,-11.0318
236327,14416000,-20.4391
236360,14418000,-17.3955
236393,14420000,-20.2485
236426,14422000,-18.103
236459,14424000,-29.7061
236491,14426000,-16.9281
236524,14428000,-19.7061
236557,14430000,-29.2242
236590,14432000,-22.95
236622,14434000,-19.0969
236655,14436000,-6.0303
236688,14438000,-20.5621
236721,14440000,-22.9182
236754,14442000,-12.7758
236786,14444000,-17.5172
236819,14446000,-16.6742
236852,14448000,-25.1803
236885,14450000,-13.0045
236918,14452000,-13.8773
236950,14454000,-15.4484
236983,14456000,-11.4333
237016,14458000,-29.7758
237049,14460000,-7.5045
237081,14462000,-25.7672
237114,14464000,-14.6818
237147,14466000,-20.7455
237180,14468000,-20.3288
237213,14470000,-30.3924
237245,14472000,-22.0656
237278,14474000,-9.1167
237311,14476000,-7.9136
237344,14478000,-1.4879
237377,14480000,-31.0621
237409,14482000,-31.65
237442,14484000,-24.6818
237475,14486000,-14.647
237508,14488000,-22.4985
237540,14490000,-21.7906
237573,14492000,-28.1121
237606,14494000,-29.5515
237639,14496000,-1.0682
237672,14498000,-23.7212
237704,14500000,-11.1484
237737,14502000,-33.2545
237770,14504000,-18.7864
237803,14506000,-22.3152
237836,14508000,-18.0818
237868,14510000,-21.6844
237901,14512000,-19.2045
237934,14514000,-19.0258
237967,14516000,-26.6545
237999,14518000,-28.2734
238032,14520000,-7.7742
238065,14522000,-17.847
238098,14524000,-14.7773
238131,14526000,-11.4318
238163,14528000,-25.9156
238196,14530000,-15.6742
238229,14532000,-37.7985
238262,14534000,-29.7924
238295,14536000,-20.8939
238327,14538000,-21.7359
238360,14540000,-7.3152
238393,14542000,-29.9621
238426,14544000,-16.7576
238459,14546000,-30.2667
238491,14548000,-14.3031
238524,14550000,-22.7758
238557,14552000,-15.0833
238590,14554000,-12.4136
238622,14556000,-12.3703
238655,14558000,-16.8121
238688,14560000,-24.8667
238721,14562000,-22.7561
238754,14564000,-38.0788
238786,14566000,-19.7109
238819,14568000,-21.3894
238852,14570000,-15.8182
238885,14572000,-18.3848
238918,14574000,-13.9318
238950,14576000,-47.1594
238983,14578000,-23.5364
239016,14580000,-19.4985
239049,14582000,-11.8015
239081,14584000,-16.4453
239114,14586000,-23.9591
239147,14588000,-28.8697
239180,14590000,-24.1697
239213,14592000,-28.3909
239245,14594000,-20.1016
239278,14596000,-12.5864
239311,14598000,-11.197
239344,14600000,-16.2652
239377,14602000,-19.3227
239409,14604000,-14.3141
239442,14606000,-13.6167
239475,14608000,-24.3394
239508,14610000,-21.4212
239540,14612000,-32.3547
239573,14614000,-14.8803
239606,14616000,-20.4727
239639,14618000,-17.7227
239672,14620000,-31.547
239704,14622000,-18.5609
239737,14624000,-13.9485
239770,14626000,-12.3879
239803,14628000,-21.0652
239836,14630000,-15.0258
239868,14632000,-4.3328
239901,14634000,-22.4455
239934,14636000,-12.0258
239967,14638000,-27.4106
239999,14640000,-13.4469
240032,14642000,-12.0303
240065,14644000,-4.0955
240098,14646000,-16.497
240131,14648000,-27.1167
240163,14650000,-20.9437
240196,14652000,1.847
240229,14654000,-28.1182
240262,14656000,-6.1848
240295,14658000,-27.4409
240327,14660000,-13.0953
240360,14662000,-28.0439
240393,14664000,-25.2439
240426,14666000,-14.9636
240459,14668000,-7.85
240491,14670000,-29.4234
240524,14672000,-4.7167
240557,14674000,-20.4742
240590,14676000,-4.2545
240622,14678000,-17.8734
240655,14680000,-11.8106
240688,14682000,-12.3621
240721,14684000,-10.0485
240754,14686000,-17.0697
240786,14688000,-22.5047
240819,14690000,-17.0121
240852,14692000,-17.0833
240885,14694000,-19.2939
240918,14696000,-18.9864
240950,14698000,-21.4828
240983,14700000,-15.9697
241016,14702000,-13.4364
241049,14704000,-0.8
241081,14706000,-28.7453
241114,14708000,-33.3439
241147,14710000,-19.1045
241180,14712000,-22.5712
241213,14714000,-13.1394
241245,14716000,-6.7984
241278,14718000,-3.897
241311,14720000,-17.3576
241344,14722000,0.0318
241377,14724000,-17.8636
241409,14726000,-6.6312
241442,14728000,-24.4439
241475,14730000,3.2045
241508,14732000,-12.2636
241540,14734000,-2.7484
241573,14736000,-11.9939
241606,14738000,-27.0076
241639,14740000,-2.4258
241672,14742000,-16.6379
241704,14744000,-12.9172
241737,14746000,-8.8682
241770,14748000,-39.2636
241803,14750000,-13.4439
241836,14752000,-21.4455
241868,14754000,-18.1266
241901,14756000,-22.7879
241934,14758000,-30.4197
241967,14760000,-18.9182
241999,14762000,-8.3812
242032,14764000,-24.6091
242065,14766000,-13.9924
242098,14768000,-18.9818
242131,14770000,-2.1894
242163,14772000,-25.1203
242196,14774000,-17.6439
242229,14776000,-18.9894
242262,14778000,-20.5833
242295,14780000,-11.6227
242327,14782000,-23.2797
242360,14784000,-31.5515
242393,14786000,-14.2
242426,14788000,-23.3439
242459,14790000,-21.4545
242491,14792000,-9.6359
242524,14794000,-29.1227
242557,14796000,-17.553
242590,14798000,-6.6379
242622,14800000,-16.8344
242655,14802000,-18.2227
242688,14804000,-13.5212
242721,14806000,-24.7212
242754,14808000,-26.5273
242786,14810000,-7.875
242819,14812000,-22.75
242852,14814000,-4.7697
242885,14816000,-31.8561
242918,14818000,-9.4409
242950,14820000,-16.0344
242983,14822000,-15.2091
243016,14824000,-8.3303
243049,14826000,-17.8848
243081,14828000,-21.6516
243114,14830000,-14.6591
243147,14832000,-21.1591
243180,14834000,-10.5636
243213,14836000,-24.1758
243245,14838000,-15.6641
243278,14840000,-16.2439
243311,14842000,-16.3348
243344,14844000,-18.5864
243377,14846000,-31.9712
243409,14848000,-22.2562
243442,14850000,-13.2924
243475,14852000,-18.0606
243508,14854000,-34.4636
243540,14856000,-42.6703
243573,14858000,-13.6515
243606,14860000,-0.4758
243639,14862000,-22.3
243672,14864000,-24.797
243704,14866000,-11.7641
243737,14868000,-21.3424
243770,14870000,-32.7667
243803,14872000,-16.3424
243836,14874000,-23.5439
243868,14876000,-24.2516
243901,14878000,-23.0061
243934,14880000,-13.4727
243967,14882000,-22.8985
243999,14884000,-15.8625
244032,14886000,-10.0742
244065,14888000,-22.1894
244098,14890000,-18.4667
244131,14892000,-6.1227
244163,14894000,-5.0781
244196,14896000,-14.2394
244229,14898000,-23.2742
244262,14900000,-30.1167
244295,14902000,-16.5667
244327,14904000,-15.6625
244360,14906000,-12.4636
244393,14908000,-11.9227
244426,14910000,-16.5273
244459,14912000,-29.8167
244491,14914000,-30.3844
244524,14916000,-20.3152
244557,14918000,-8.9576
244590,14920000,-25.4682
244622,14922000,-13.6312
244655,14924000,-12.9848
244688,14926000,-35.0136
244721,14928000,-3.5652
244754,14930000,-21.597
244786,14932000,-19.0797
244819,14934000,-28.0394
244852,14936000,-18.5742
244885,14938000,-18.0697
244918,14940000,-18.5985
244950,14942000,-21.2812
244983,14944000,-43.9773
245016,14946000,-14.903
245049,14948000,-26.3212
245081,14950000,-37.4922
245114,14952000,-17.7227
245147,14954000,-19.3242
245180,14956000,3.2303
245213,14958000,-25.8045
245245,14960000,-18.6109
245278,14962000,-18.8197
245311,14964000,-26.7727
245344,14966000,-27.0606
245377,14968000,-9.0788
245409,14970000,-18.9687
245442,14972000,-10.3015
245475,14974000,-23.0515
245508,14976000,-17.1667
245540,14978000,-23.8922
245573,14980000,-23.6348
245606,14982000,-28.3409
245639,14984000,-13.8106
245672,14986000,-29.1197
245704,14988000,-22.2406
245737,14990000,-14.9348
245770,14992000,-19.3788
245803,14994000,-32.6848
245836,14996000,-3.6788
245868,14998000,-22.8844
245901,15000000,-19.2576
245934,15002000,-21.897
245967,15004000,-11.6258
245999,15006000,-28.5391
246032,15008000,-20.0621
246065,15010000,-14.2152
246098,15012000,-13.3379
246131,15014000,-6.0758
246163,15016000,-15.1156
246196,15018000,-29.6258
246229,15020000,-24.6909
246262,15022000,-21.5136
246295,15024000,-18.3394
246327,15026000,-11.3578
246360,15028000,-25.9273
246393,15030000,-26.8606
246426,15032000,-28.4348
246459,15034000,-37.803
246491,15036000,-10.5219
246524,15038000,-21.3152
246557,15040000,-22.3985
246590,15042000,-21.7273
246622,15044000,-17.8203
246655,15046000,-13.3273
246688,15048000,-12.0818
246721,15050000,-7.3864
246754,15052000,-36.5864
246786,15054000,-16.0078
246819,15056000,-8.8879
246852,15058000,-11.5424
246885,15060000,-18.9152
246918,15062000,-31.197
246950,15064000,-25.6359
246983,15066000,-18.6545
247016,15068000,-10.6455
247049,15070000,-6.7833
247081,15072000,-12.6484
247114,15074000,-20.5015
247147,15076000,-18.503
247180,15078000,-32.053
247213,15080000,-6.4258
247245,15082000,-19.7766
247278,15084000,-12.2167
247311,15086000,-19.3545
247344,15088000,-17.2212
247377,15090000,-34.603
247409,15092000,-33.0547
247442,15094000,-13.6288
247475,15096000,-24.3515
247508,15098000,-22.6894
247540,15100000,-21.1203
247573,15102000,-17.9455
247606,15104000,-28.6333
247639,15106000,-16.097
247672,15108000,-19.3409
247704,15110000,-16.9516
247737,15112000,-15.303
247770,15114000,-13.4818
247803,15116000,-31.4894
247836,15118000,-27.8955
247868,15120000,-35.0312
247901,15122000,-10.2273
247934,15124000,-42.75
247967,15126000,-21.3212
247999,15128000,-22.9656
248032,15130000,-4.847
248065,15132000,-25.2788
248098,15134000,-17.4424
248131,15136000,-29.9803
248163,15138000,-18.4031
248196,15140000,-22.303
248229,15142000,-13.4121
248262,15144000,-5.3061
248295,15146000,-7.6727
248327,15148000,-18.7547
248360,15150000,-15.6076
248393,15152000,-8.6985
248426,15154000,-13.0197
248459,15156000,-14.3833
248491,15158000,-8.5453
248524,15160000,-22.3652
248557,15162000,-18.8076
248590,15164000,-30.8091
248622,15166000,-18.0359
248655,15168000,-16.5121
248688,15170000,-22.4758
248721,15172000,-14.5394
248754,15174000,-29.5303
248786,15176000,-5.2344
248819,15178000,-14.8455
248852,15180000,-19.5621
248885,15182000,-22.503
248918,15184000,-26.5288
248950,15186000,-12.1141
248983,15188000,-18.6773
249016,15190000,-11.9545
249049,15192000,-27.7348
249081,15194000,-12.6656
249114,15196000,-21.9303
249147,15198000,-20.4379
249180,15200000,-26.6348
249213,15202000,2.9455
249245,15204000,-6.2
249278,15206000,-35.7909
249311,15208000,-26.1833
249344,15210000,-11.0515
249377,15212000,-6.7894
249409,15214000,-23.5141
249442,15216000,4.2894
249475,15218000,-15.4682
249508,15220000,-28.497
249540,15222000,-14.1906
249573,15224000,-8.9455
249606,15226000,-28.9924
249639,15228000,-15.1121
249672,15230000,-16.753
249704,15232000,-12.1344
249737,15234000,-19.0848
249770,15236000,-21.5758
249803,15238000,-20.0152
249836,15240000,-9.7864
249868,15242000,-13.8094
249901,15244000,-2.3621
249934,15246000,-27.7485
249967,15248000,-17.0818
249999,15250000,-17.0172
250032,15252000,-15.3833
250065,15254000,-26.6909
250098,15256000,-24.2091
250131,15258000,-13.9848
250163,15260000,-26.9812
250196,15262000,-26.7424
250229,15264000,-19.9227
250262,15266000,-23.0379
250295,15268000,-38.1455
250327,15270000,-36.7734
250360,15272000,-17.2727
250393,15274000,-14.5061
250426,15276000,-26.2742
250459,15278000,-20.2758
250491,15280000,-33.3594
250524,15282000,-23.4727
250557,15284000,-20.5182
250590,15286000,-32.8652
250622,15288000,-19.3516
250655,15290000,-22.397
250688,15292000,-25.1379
250721,15294000,-12.8758
250754,15296000,-16.8606
250786,15298000,-25.1641
250819,15300000,-1.7773
250852,15302000,-33.3742
250885,15304000,-16.1591
250918,15306000,-10.7636
250950,15308000,-17.8156
250983,15310000,-19.0197
251016,15312000,-27.7
251049,15314000,-0.9894
251081,15316000,-11.9109
251114,15318000,-15.0788
251147,15320000,-9.2167
251180,15322000,-11.1833
251213,15324000,-27.3621
251245,15326000,-18.5375
251278,15328000,-23.7424
251311,15330000,-13.6455
251344,15332000,-18.0106
251377,15334000,-16.6652
251409,15336000,-25.4344
251442,15338000,-4.1515
251475,15340000,-11.7424
251508,15342000,-13.1652
251540,15344000,-25.0797
251573,15346000,-31.3818
251606,15348000,-15.7045
251639,15350000,-24.9864
251672,15352000,-13.4288
251704,15354000,-29.5609
251737,15356000,-16.8924
251770,15358000,-19.1727
251803,15360000,-22.803
251836,15362000,-31.7015
251868,15364000,-18.3125
251901,15366000,-4.0333
251934,15368000,-34.9939
251967,15370000,-29.7242
251999,15372000,-19.9891
252032,15374000,-19.903
252065,15376000,-21.3833
252098,15378000,-20.547
252131,15380000,-24.8409
252163,15382000,-21.6984
252196,15384000,-10.0636
252229,15386000,-20.8091
252262,15388000,-11.2
252295,15390000,-14.4788
252327,15392000,-6.7641
252360,15394000,-25.5985
252393,15396000,-20.0061
252426,15398000,-19.6136
252459,15400000,-24.8333
252491,15402000,-27.6609
252524,15404000,-31.45
252557,15406000,-23.7924
252590,15408000,-34.4197
252622,15410000,-10.3344
252655,15412000,-17.55
252688,15414000,-22.0773
252721,15416000,-15.0727
252754,15418000,-23.7182
252786,15420000,-16.8391
252819,15422000,-19.997
252852,15424000,-15.2712
252885,15426000,-23.1439
252918,15428000,-29.2788
252950,15430000,-16.2234
252983,15432000,-11.6167
253016,15434000,-35.3394
253049,15436000,-3.6242
253081,15438000,-13.0781
253114,15440000,-33.8833
253147,15442000,-22.1333
253180,15444000,-10.9455
253213,15446000,-23.5197
253245,15448000,-24.7641
253278,15450000,-27.5909
253311,15452000,-25.65
253344,15454000,-26.1167
253377,15456000,-15.9682
253409,15458000,-26.5375
253442,15460000,-26.7803
253475,15462000,-16.5455
253508,15464000,-4.7742
253540,15466000,-8.4141
253573,15468000,-17.197
253606,15470000,-34.7227
253639,15472000,-19.4258
253672,15474000,-21.0455
253704,15476000,7.3688
253737,15478000,-13.0591
253770,15480000,-8.9924
253803,15482000,-24.7818
253836,15484000,-21.6697
253868,15486000,-28.1328
253901,15488000,-16.3076
253934,15490000,-25.8348
253967,15492000,-25.1242
253999,15494000,-17.5109
254032,15496000,-22.9121
254065,15498000,-12.8773
254098,15500000,-12.7985
254131,15502000,-19.5015
254163,15504000,-19.3203
254196,15506000,-13.8803
254229,15508000,-13.2864
254262,15510000,0.2379
254295,15512000,-17.9364
254327,15514000,-19.8313
254360,15516000,-16.7576
254393,15518000,-17.6364
254426,15520000,-6.8303
254459,15522000,-11.8212
254491,15524000,-20.3859
254524,15526000,-20.3091
254557,15528000,-11.6
254590,15530000,-25.347
254622,15532000,-10.9625
254655,15534000,-19.4818
254688,15536000,-21.8076
254721,15538000,-23.6121
254754,15540000,-17.9212
254786,15542000,-11.9812
254819,15544000,-15.7561
254852,15546000,-15.7773
254885,15548000,-18.0409
254918,15550000,-41.9606
254950,15552000,-21.5688
254983,15554000,-27.247
255016,15556000,-23.2045
255049,15558000,-30.6576
255081,15560000,1.2188
255114,15562000,-10.3879
255147,15564000,-28.8364
255180,15566000,-21.2303
255213,15568000,-20.3803
255245,15570000,-8.1641
255278,15572000,-10.5621
255311,15574000,-12.3136
255344,15576000,-22.5924
255377,15578000,-28.5318
255409,15580000,-21.6594
255442,15582000,-19.3682
255475,15584000,-13.5818
255508,15586000,-15.303
255540,15588000,-20.0797
255573,15590000,-34.6515
255606,15592000,-21.5621
255639,15594000,-10.6985
255672,15596000,-26.097
255704,15598000,-22.7938
255737,15600000,-22.4258
255770,15602000,-19.75
255803,15604000,-16.7212
255836,15606000,-13.9106
255868,15608000,-9.7672
255901,15610000,-12.197
255934,15612000,-13.1545
255967,15614000,-17.1591
255999,15616000,-33.0953
256032,15618000,-21.1576
256065,15620000,-19.1576
256098,15622000,-15.0197
256131,15624000,-26.2955
256163,15626000,-9.2859
256196,15628000,-16.0939
256229,15630000,-25.9515
256262,15632000,-31.3364
256295,15634000,-6.7333
256327,15636000,-13.6328
256360,15638000,-17.2318
256393,15640000,-17.6136
256426,15642000,-17.8152
256459,15644000,-22.9015
256491,15646000,-3.6672
256524,15648000,-12.0273
256557,15650000,-23.1409
256590,15652000,-10.7045
256622,15654000,-15.4844
256655,15656000,-16.3258
256688,15658000,-19.9212
256721,15660000,-24.4333
256754,15662000,-24.5288
256786,15664000,-20.4125
256819,15666000,-24.6485
256852,15668000,-19.4576
256885,15670000,-13.7758
256918,15672000,-24.5879
256950,15674000,-8.7719
256983,15676000,-12.7909
257016,15678000,-4.7379
257049,15680000,-25.9864
257081,15682000,-26.8516
257114,15684000,-16.7197
257147,15686000,-7.0985
257180,15688000,-27.4955
257213,15690000,-31.4561
257245,15692000,-16.2453
257278,15694000,-24.0227
257311,15696000,-26.6879
257344,15698000,-16.6879
257377,15700000,-8.2712
257409,15702000,-24.3562
257442,15704000,-21.5985
257475,15706000,-16.5773
257508,15708000,-30.9121
257540,15710000,-33.8516
257573,15712000,-18.1076
257606,15714000,-22.447
257639,15716000,-22.2
257672,15718000,-8.5242
257704,15720000,-26.05
257737,15722000,-17.4909
257770,15724000,-19.2742
257803,15726000,-13.5682
257836,15728000,-19.0227
257868,15730000,-20.9875
257901,15732000,-21.653
257934,15734000,-26.1
257967,15736000,-18.0242
257999,15738000,-17.7625
258032,15740000,-22.1742
258065,15742000,-17.1076
258098,15744000,-26.9848
258131,15746000,-10.1045
258163,15748000,-8.0719
258196,15750000,-20.5682
258229,15752000,-24.1258
258262,15754000,-20.8197
258295,15756000,-1.2758
258327,15758000,-17.575
258360,15760000,-25.7
258393,15762000,-20.4742
258426,15764000,-27.8818
258459,15766000,-15.147
258491,15768000,-22.8453
258524,15770000,-14.397
258557,15772000,-7.7545
258590,15774000,-17.103
258622,15776000,-24.9031
258655,15778000,-23.5864
258688,15780000,-14.7424
258721,15782000,-9.7348
258754,15784000,-19.8091
258786,15786000,-17.7516
258819,15788000,-28.153
258852,15790000,-17.9561
258885,15792000,-20.9894
258918,15794000,-23.1742
258950,15796000,-18.7531
258983,15798000,-10.9636
259016,15800000,-26.8455
259049,15802000,-11.3227
259081,15804000,-12.4812
259114,15806000,-21.4045
259147,15808000,-15.7152
259180,15810000,1.2591
259213,15812000,-27.3682
259245,15814000,-17.0625
259278,15816000,-4.9621
259311,15818000,-18.4061
259344,15820000,-12.7909
259377,15822000,-19.2788
259409,15824000,-21.0812
259442,15826000,-20.35
259475,15828000,-2.5455
259508,15830000,-2.9545
259540,15832000,-13.0578
259573,15834000,-23.0667
259606,15836000,-9.0848
259639,15838000,-10.8606
259672,15840000,-11.0136
259704,15842000,-23.325
259737,15844000,-2.6364
259770,15846000,-19.8742
259803,15848000,-18.7818
259836,15850000,-13.3394
259868,15852000,-27.6719
259901,15854000,-19.4848
259934,15856000,-17.4742
259967,15858000,-23.6924
259999,15860000,-35.8812
260032,15862000,-12.2864
260065,15864000,-21.1515
260098,15866000,-21.4727
260131,15868000,2.0742
260163,15870000,-24.3937
260196,15872000,-23.0515
260229,15874000,-10.7424
260262,15876000,10.8697
260295,15878000,-19.453
260327,15880000,-19.6875
260360,15882000,-27.9561
260393,15884000,-14.9197
260426,15886000,-12.203
260459,15888000,-22.9803
260491,15890000,-3.8375
260524,15892000,-20.4167
260557,15894000,-10.8924
260590,15896000,-24.0485
260622,15898000,-6.9062
260655,15900000,-1.5727
260688,15902000,-13.0818
260721,15904000,-24.5318
260754,15906000,-11.7227
260786,15908000,-21.9469
260819,15910000,-13.3955
260852,15912000,-0.9545
260885,15914000,-28.0364
260918,15916000,-1.9318
260950,15918000,-9.0125
260983,15920000,-24.5879
261016,15922000,-23.8045
261049,15924000,-24.4773
261081,15926000,-19.0516
261114,15928000,-18.5894
261147,15930000,-18.0864
261180,15932000,-11.0182
261213,15934000,-20.0424
261245,15936000,-21.3437
261278,15938000,-3.9152
261311,15940000,-13.2758
261344,15942000,-21.9818
261377,15944000,-13.1439
261409,15946000,-30.4234
261442,15948000,-21.2833
261475,15950000,-17.1152
261508,15952000,-29.0273
261540,15954000,-10.1375
261573,15956000,-24.1652
261606,15958000,-5.2561
261639,15960000,-16.6682
261672,15962000,-10.8985
261704,15964000,-8.0781
261737,15966000,-4.7348
261770,15968000,-25.853
261803,15970000,-20.4106
261836,15972000,-19.9227
261868,15974000,-6.2484
261901,15976000,-17.8652
261934,15978000,-2.8818
261967,15980000,-26.8773
261999,15982000,-18.2187
262032,15984000,-5.3667
262065,15986000,-15.9636
262098,15988000,-22.253
262131,15990000,-17.2167
262163,15992000,-19.3547
262196,15994000,-21.5045
262229,15996000,-18.0303
262262,15998000,-13.2864
262295,16000000,-1.0167
262327,16002000,-13.3594
262360,16004000,-28.9379
262393,16006000,-26.1015
262426,16008000,-31.4242
262459,16010000,-13.7985
262491,16012000,-11.7219
262524,16014000,-16.2636
262557,16016000,8.7152
262590,16018000,-4.4045
262622,16020000,-28.3328
262655,16022000,-24.9273
262688,16024000,-21.6939
262721,16026000,-6.0061
262754,16028000,-12.9773
262786,16030000,-20.9422
262819,16032000,-21.1152
262852,16034000,-3.7303
262885,16036000,-17.453
262918,16038000,-13.4061
262950,16040000,-22.7312
262983,16042000,-30.853
263016,16044000,-21.8318
263049,16046000,-12.4455
263081,16048000,-29.9953
263114,16050000,-26.1667
263147,16052000,-17.7152
263180,16054000,3.0379
263213,16056000,-12.4136
263245,16058000,-14.6625
263278,16060000,-16.7409
263311,16062000,-13.7348
263344,16064000,-15.3818
263377,16066000,-12.3955
263409,16068000,-32.1516
263442,16070000,-9.4591
263475,16072000,-30.853
263508,16074000,-28.7152
263540,16076000,-14.6219
263573,16078000,-22.6379
263606,16080000,-17.3833
263639,16082000,-8.6985
263672,16084000,-18.4515
263704,16086000,-15.675
263737,16088000,-12.8106
263770,16090000,-23.6136
263803,16092000,-0.3515
263836,16094000,-34.1788
263868,16096000,-11.1031
263901,16098000,-27.5212
263934,16100000,-42.2212
263967,16102000,-20.6394
263999,16104000,-38.9594
264032,16106000,-20.303
264065,16108000,-32.5985
264098,16110000,-11.4076
264131,16112000,-23.2758
264163,16114000,-17.2531
264196,16116000,-19.3742
264229,16118000,-12.5424
264262,16120000,-18.8182
264295,16122000,-16.9591
264327,16124000,-5.0625
264360,16126000,-15.7242
264393,16128000,-18.4758
264426,16130000,-9.9818
264459,16132000,-11.8606
264491,16134000,-24.4156
264524,16136000,3.3333
264557,16138000,-30.0152
264590,16140000,-23.5076
264622,16142000,-20.3828
264655,16144000,-11.9515
264688,16146000,-23.8667
264721,16148000,-20.2515
